id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,target
sample_921,29,23,12,1,15,0,15,4,15,1,15,1,0,1,1,0,32,0,33,5,1,16,0,25,2,8,17,0,0,0,0,7,0.979
sample_922,55,23,50,1,81,0,80,2,80,1,81,4,0,0,1,1,12,0,12,5,1,16,2,36,24,4,0,0,0,0,0,2,0.947
sample_923,42,23,60,1,42,0,43,2,43,0,44,2,0,0,1,1,0,0,0,5,1,16,0,45,0,10,1,0,0,0,0,2,0.935
sample_924,16,20,74,1,71,0,70,2,70,1,71,1,0,0,1,0,26,0,25,5,1,16,2,6,2,30,1,0,13,0,0,2,0.935
sample_926,29,23,12,1,15,0,15,0,15,1,15,4,0,0,1,1,48,0,18,5,1,16,2,20,24,25,21,0,0,0,0,7,0.98
sample_927,33,23,52,1,77,0,76,4,76,2,13,2,0,0,1,1,39,0,24,5,1,16,2,15,0,21,1,0,0,0,0,2,0.923
sample_929,19,9,72,1,20,0,20,2,20,2,21,4,0,0,1,0,1,0,44,5,1,16,2,9,24,30,17,0,0,0,0,7,0.967
sample_930,11,23,49,1,26,0,26,2,26,1,27,4,0,0,1,1,27,0,28,5,1,16,2,12,0,7,1,0,0,0,0,7,0.967
sample_931,7,20,58,1,12,0,12,2,12,1,12,4,0,0,1,0,48,0,47,5,1,16,0,25,0,25,0,0,0,0,0,2,0.935
sample_932,33,25,52,1,13,0,13,2,13,2,13,4,0,0,1,0,12,0,12,5,1,16,2,28,2,4,17,0,0,0,0,7,0.967
sample_933,42,35,60,1,40,0,40,0,40,1,41,4,0,0,1,1,0,0,0,5,1,16,2,45,24,10,21,0,0,0,0,2,0.947
sample_935,6,20,75,1,89,0,88,2,88,0,89,2,0,0,1,1,9,0,9,5,1,16,2,27,2,7,1,0,0,0,0,2,0.935
sample_937,33,23,52,1,13,0,13,0,13,2,13,4,0,0,1,0,20,0,17,5,1,16,0,24,2,21,1,0,0,0,0,7,0.967
sample_939,2,27,47,1,71,0,70,2,70,2,71,4,0,0,1,0,1,0,44,5,1,16,0,9,2,30,1,0,0,0,0,7,0.967
sample_94,26,1,0,0,0,1,0,0,0,3,0,7,1,1,1,0,27,2,9,3,0,0,1,31,3,30,1,0,0,1,1,0,0.902
sample_940,44,36,61,1,17,0,17,2,17,1,17,1,0,0,1,0,9,0,9,5,1,16,0,3,25,12,25,0,0,0,0,7,0.967
sample_942,20,12,0,0,44,0,45,4,45,3,46,0,0,0,1,1,17,0,2,10,0,2,1,45,29,3,9,1,11,0,0,0,0.891
sample_943,11,11,0,0,11,0,11,4,11,5,11,7,1,0,1,0,20,0,17,5,0,0,1,8,29,8,1,1,5,0,0,0,0.9
sample_945,20,11,0,0,44,0,45,4,45,5,46,6,1,0,1,0,17,0,2,5,0,15,1,45,29,3,9,9,11,0,0,0,0.902
sample_946,11,15,0,0,11,0,11,4,11,5,11,7,0,0,1,0,20,0,17,10,0,2,1,8,31,8,9,1,11,0,3,0,0.902
sample_948,20,12,0,0,44,0,45,4,45,5,46,6,0,0,10,1,17,0,2,6,0,14,1,45,2,3,1,1,11,0,0,0,0.902
sample_949,22,15,0,0,39,0,39,4,39,5,40,7,0,0,1,0,36,0,50,6,0,0,1,35,29,34,1,1,11,0,0,0,0.913
sample_95,3,2,0,0,22,1,22,0,22,3,23,3,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,0,0,1,1,0,0.891
sample_950,20,11,0,0,44,0,45,4,45,5,46,3,0,0,1,1,17,0,2,6,0,13,1,45,17,3,1,9,1,0,0,0,0.902
sample_951,11,15,0,0,11,0,11,7,11,5,11,6,1,0,1,0,20,0,17,8,0,2,1,8,4,8,1,0,1,0,0,2,0.935
sample_952,22,12,0,0,39,0,39,7,39,7,40,7,1,0,1,0,36,0,50,8,0,0,1,48,31,42,9,9,11,0,0,0,0.902
sample_953,20,15,0,0,44,0,45,2,45,5,46,6,0,0,1,0,17,0,2,10,0,21,1,45,29,3,9,1,1,0,0,0,0.902
sample_955,20,3,0,0,44,0,45,2,45,0,46,1,3,1,1,1,44,1,45,6,0,1,1,45,2,3,1,4,1,0,0,0,0.902
sample_956,8,11,0,0,13,0,13,1,13,1,13,2,3,1,1,1,18,1,15,6,0,3,1,2,2,2,1,0,0,0,0,0,0.874
sample_957,14,11,0,0,17,0,17,1,17,1,17,2,3,1,1,1,25,1,23,0,0,3,1,46,2,49,1,0,0,0,0,0,0.891
sample_959,37,3,0,0,69,0,69,2,69,0,70,3,3,1,1,0,36,1,50,0,0,3,1,24,2,38,1,0,1,0,0,0,0.891
sample_96,8,14,0,0,27,2,27,0,27,0,28,0,1,1,1,0,8,3,24,1,0,0,1,18,1,26,1,0,0,1,1,2,0.947
sample_960,46,3,0,0,25,0,25,2,25,0,26,3,3,8,1,1,32,1,33,0,0,1,1,3,2,44,1,0,1,0,0,0,0.879
sample_962,63,37,0,0,50,0,51,3,51,4,52,11,0,6,2,0,4,0,4,6,1,1,0,15,34,28,12,9,0,0,0,0,0.891
sample_964,16,0,0,0,19,0,19,8,19,2,20,12,0,0,5,0,84,0,79,0,10,3,1,44,2,54,1,0,0,0,0,0,0.879
sample_965,5,12,0,0,10,0,10,2,10,9,10,1,0,6,2,0,85,0,80,4,10,2,1,55,2,3,1,0,2,0,0,2,0.888
sample_968,34,3,0,0,41,0,41,3,41,4,42,1,4,9,2,0,86,0,81,5,10,2,0,56,35,55,4,12,0,0,0,2,0.935
sample_969,25,12,0,0,12,0,12,1,12,2,12,2,0,0,2,0,87,0,82,5,1,5,1,57,0,21,0,0,11,0,0,0,0.879
sample_97,16,1,0,0,2,2,2,4,2,3,2,3,1,1,1,0,5,1,22,1,0,0,1,34,1,4,1,0,0,1,1,0,0.902
sample_970,49,3,0,0,90,0,89,1,89,2,90,4,0,6,2,1,48,0,5,5,0,2,11,10,0,9,0,0,0,0,0,0,0.879
sample_972,17,12,0,0,6,0,6,1,6,1,6,12,0,0,2,0,20,0,17,5,10,2,1,58,2,8,1,13,0,0,0,0,0.879
sample_973,58,3,0,0,39,0,39,1,39,0,40,0,1,6,2,0,88,0,83,0,10,1,12,36,2,56,1,14,3,0,3,0,0.879
sample_974,28,3,0,0,29,0,29,2,29,0,30,0,5,6,2,0,42,0,42,7,1,2,1,35,2,45,1,0,14,0,3,2,0.935
sample_975,20,3,0,0,21,0,21,1,21,2,22,4,1,0,2,0,44,0,45,7,9,2,0,0,16,57,0,11,3,0,3,17,0.913
sample_976,10,4,0,0,30,0,30,1,30,2,31,4,5,0,5,0,89,0,84,2,10,15,1,59,31,26,0,11,3,0,3,0,0.879
sample_977,17,15,0,0,91,0,90,1,90,2,91,4,1,10,2,0,20,0,17,5,0,3,10,53,0,15,3,0,0,0,3,2,0.923
sample_978,4,16,0,0,36,0,35,6,35,2,36,4,0,0,2,1,45,0,37,6,0,3,1,36,0,6,1,11,15,0,0,18,0.924
sample_979,15,7,0,0,12,0,12,7,12,1,12,4,0,0,2,0,7,0,7,5,1,1,1,33,2,21,0,11,3,0,0,0,0.879
sample_98,12,2,0,0,52,0,53,1,53,1,54,0,1,1,1,0,15,2,6,3,0,0,1,21,1,24,1,0,0,1,1,0,0.925
sample_984,36,3,0,0,28,0,38,0,38,3,39,1,3,0,0,0,53,9,51,4,0,2,13,60,29,29,4,9,1,0,3,0,0.902
sample_985,22,3,0,0,39,0,39,2,39,0,40,3,1,0,1,0,36,0,50,4,0,1,1,24,31,38,1,0,5,0,3,0,0.902
sample_986,3,4,0,0,3,0,3,0,3,3,3,7,0,0,1,0,32,0,33,0,0,2,1,3,17,44,1,0,5,0,0,2,0.949
sample_987,20,11,0,0,44,0,45,0,45,3,46,7,0,0,1,0,17,0,2,7,0,3,1,29,2,33,1,9,11,0,3,2,0.947
sample_989,11,11,0,0,11,0,11,0,11,3,11,7,0,0,1,0,20,0,17,5,1,1,1,21,17,24,1,1,16,0,3,0,0.879
sample_99,15,1,0,0,7,2,29,0,29,0,30,0,1,2,1,0,19,3,7,1,0,0,1,37,1,31,1,0,0,8,1,2,0.947
sample_991,22,3,0,0,39,0,39,2,39,0,40,7,0,0,1,0,36,0,50,6,0,1,1,24,2,38,1,9,5,0,0,0,0.902
sample_992,3,3,0,0,3,0,3,0,3,5,3,7,0,0,1,0,32,0,33,0,0,15,1,3,31,44,1,10,10,0,0,2,0.935
sample_993,20,11,0,0,44,0,45,4,45,5,46,7,1,0,1,0,17,0,2,5,0,2,1,29,17,33,23,9,10,0,0,2,0.935
sample_995,10,7,0,0,10,0,10,1,10,2,10,1,1,0,1,1,44,0,45,4,0,2,0,0,28,3,0,0,0,0,0,11,0.89
sample_997,7,3,0,0,12,0,12,1,12,1,12,0,1,0,1,0,13,0,13,0,0,1,1,10,30,3,6,0,0,0,0,0,0.902
sample_999,22,10,0,0,39,0,39,1,39,2,40,1,1,10,1,0,90,0,85,4,1,2,7,36,0,6,0,0,0,0,0,0,0.902
